updateddate,addeddate,reporttime,id,icu_np_v,er_suspro,hfhudcode,mechvent_v,beds_ward_v,icu_np_o,mechvent_o,icu_wnp_v,isolbed_o,adm_suspro,beds_ward_o,er_confirm,reportdate,adm_confirm,icu_wnp_o,isolbed_v,cfname
2020-04-14 12:16:20,2020-04-14 12:16:20,2,12911,0,0,DOH000000000002255,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,AGOO MEDICAL CLINIC
2020-04-15 12:38:56,2020-04-15 12:38:56,2,14482,0,0,DOH000000000002255,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,AGOO MEDICAL CLINIC
2020-04-14 10:53:29,2020-04-14 10:53:29,1,12704,0,0,DOH000000000002260,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,DR. ERLINDA B. ESTANISLAO MEMORIAL HOSPITAL
2020-04-13 14:59:44,2020-04-13 14:59:44,2,11743,0,0,DOH000000000002260,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,DR. ERLINDA B. ESTANISLAO MEMORIAL HOSPITAL
2020-04-15 11:12:26,2020-04-15 11:12:26,1,14222,0,0,DOH000000000002260,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,DR. ERLINDA B. ESTANISLAO MEMORIAL HOSPITAL
2020-04-14 10:03:23,2020-04-14 10:03:23,1,12668,0,0,DOH000000000002321,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,CORROMPIDO SPECIALTY HOSPITAL
2020-04-15 10:39:24,2020-04-15 10:39:24,1,14183,0,0,DOH000000000002321,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,2,CORROMPIDO SPECIALTY HOSPITAL
2020-04-03 11:24:25,2020-04-03 11:24:25,1,2575,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-04 16:33:29,2020-04-04 16:33:29,3,3451,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-04,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-11 18:19:43,2020-04-11 18:19:43,3,9821,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-05 16:49:56,2020-04-05 16:49:56,3,4064,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-12 16:05:43,2020-04-12 16:05:43,3,10689,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-08 16:21:08,2020-04-08 16:21:08,3,6624,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-01 12:06:04,2020-04-01 12:06:04,2,1588,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-15 12:12:16,2020-04-15 12:12:16,2,14401,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-10 16:08:25,2020-04-10 16:08:25,3,8608,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-14 16:06:09,2020-04-14 16:06:09,3,13307,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-09 16:07:20,2020-04-09 16:07:20,3,7578,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-13 16:05:41,2020-04-13 16:05:41,3,11909,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-02 12:18:28,2020-04-02 12:18:28,2,2110,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-02,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-03-31 12:05:20,2020-03-31 12:05:20,2,1129,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-03-31,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-06 16:08:51,2020-04-06 16:08:51,3,4790,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-07 16:08:16,2020-04-07 16:08:16,3,5643,0,0,DOH000000000002332,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,1,DE LOS REYES MEDICAL CLINIC
2020-04-14 13:40:39,2020-04-14 13:40:39,2,13055,0,0,DOH000000000002337,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,"SOUTH DAVAO MED. SPECILAISTS HOSPITAL, INC."
2020-04-15 11:08:24,2020-04-15 11:08:24,1,14218,0,0,DOH000000000002337,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,"SOUTH DAVAO MED. SPECILAISTS HOSPITAL, INC."
2020-04-15 9:50:06,2020-04-15 9:50:06,1,14138,0,0,DOH000000000002355,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,"BORBON GENERAL HOSPITAL, INC."
2020-04-13 16:36:03,2020-04-13 16:36:03,3,12001,0,0,DOH000000000002355,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,"BORBON GENERAL HOSPITAL, INC."
2020-04-14 19:06:49,2020-04-14 19:06:49,3,13536,0,0,DOH000000000002355,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,"BORBON GENERAL HOSPITAL, INC."
2020-04-12 19:50:29,2020-04-12 19:50:29,1,10865,0,0,DOH000000000002406,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
2020-04-14 9:14:04,2020-04-14 9:14:04,1,12604,0,0,DOH000000000002406,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
2020-04-15 7:37:01,2020-04-15 7:37:01,1,13682,0,0,DOH000000000002406,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
2020-04-13 8:37:35,2020-04-13 8:37:35,1,11173,0,0,DOH000000000002406,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
2020-04-15 12:23:29,2020-04-15 12:23:29,2,14440,0,0,DOH000000000002420,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,JULIO CARDINAL ROSALES MEMORIAL HOSPITAL
2020-04-08 15:16:22,2020-04-08 15:16:22,3,6450,0,0,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-08,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-09 17:03:02,2020-04-09 17:03:02,3,7685,0,0,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-09,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-10 16:47:09,2020-04-10 16:47:09,3,8697,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-10,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-04 16:09:26,2020-04-04 16:09:26,3,3399,0,0,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-04,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-06 16:10:32,2020-04-06 16:10:32,3,4801,0,0,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-06,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-05 16:27:35,2020-04-05 16:27:35,3,4037,0,0,DOH000000000002421,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,2,BISLIG DISTRICT HOSPITAL
2020-04-12 15:59:43,2020-04-12 15:59:43,3,10648,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-12,0,4,4,BISLIG DISTRICT HOSPITAL
2020-04-13 15:32:39,2020-04-13 15:32:39,3,11788,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-13,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-07 16:37:10,2020-04-07 16:37:10,3,5711,0,1,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-07,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-15 11:24:42,2020-04-15 11:24:42,2,14244,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-15,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-03 16:37:39,2020-04-03 16:37:39,2,2870,0,0,DOH000000000002421,0,2,0,0,0,0,0,0,0,2020-04-03,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-11 15:43:39,2020-04-11 15:43:39,3,9569,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-11,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-14 17:18:28,2020-04-14 16:21:20,3,13377,0,0,DOH000000000002421,0,1,0,0,0,0,1,1,0,2020-04-14,0,0,4,BISLIG DISTRICT HOSPITAL
2020-04-15 12:03:06,2020-04-15 12:03:06,2,14350,0,0,DOH000000000002435,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,3,CANDIJAY COMMUNITY HOSPITAL
2020-04-13 15:22:56,2020-04-13 15:22:56,3,11776,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-15 12:11:25,2020-04-15 12:11:25,2,14396,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-12 15:31:21,2020-04-12 15:31:21,3,10578,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-10 15:51:30,2020-04-10 15:51:30,3,8532,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-14 16:00:03,2020-04-14 16:00:03,3,13252,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-09 16:13:29,2020-04-09 16:13:29,3,7607,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-11 15:49:21,2020-04-11 15:49:21,3,9584,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-07 16:11:24,2020-04-07 16:11:24,3,5657,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-08 15:31:55,2020-04-08 15:31:55,3,6464,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-06 16:10:21,2020-04-06 16:10:21,3,4798,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-02 8:21:47,2020-04-02 8:21:47,1,1916,0,0,DOH000000000002452,0,0,0,0,0,0,2,0,0,2020-04-02,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-05 16:27:09,2020-04-05 16:27:09,3,4035,0,0,DOH000000000002452,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
2020-04-12 8:28:47,2020-04-12 8:28:47,1,10089,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,2,SIPOCOT DISTRICT HOSPITAL
2020-04-10 8:51:50,2020-04-10 8:51:50,1,7963,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,2,SIPOCOT DISTRICT HOSPITAL
2020-04-09 18:12:54,2020-04-09 18:12:54,3,7725,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,1,SIPOCOT DISTRICT HOSPITAL
2020-04-13 7:58:17,2020-04-13 7:58:17,1,11018,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,2,SIPOCOT DISTRICT HOSPITAL
2020-04-14 7:51:56,2020-04-14 7:51:56,1,12291,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,2,SIPOCOT DISTRICT HOSPITAL
2020-04-11 9:56:42,2020-04-11 9:56:42,1,9148,0,0,DOH000000000002462,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,2,SIPOCOT DISTRICT HOSPITAL
2020-04-15 12:06:30,2020-04-15 12:06:30,2,14372,0,0,DOH000000000002463,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA
2020-04-15 11:43:31,2020-04-15 11:43:31,2,14279,0,0,DOH000000000002471,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER
2020-04-14 15:09:10,2020-04-14 15:09:10,3,13132,0,0,DOH000000000002471,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,ROSARIO-TRINO MEDICAL CLINIC AND DIAGNOSTIC CENTER
2020-03-30 15:46:04,2020-03-30 15:46:04,2,823,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-03-30,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-12 19:19:38,2020-04-12 19:19:38,3,10860,2,0,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-12,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-09 12:48:00,2020-04-09 12:48:00,2,7367,2,0,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-09,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-01 4:13:35,2020-04-01 4:13:35,3,1732,2,1,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-01,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-11 15:20:59,2020-04-11 15:20:59,2,9524,2,0,DOH000000000002479,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-04 9:23:03,2020-04-04 9:23:03,1,3120,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-04-04,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-13 16:31:27,2020-04-13 16:31:27,3,11992,2,0,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-13,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-03-31 3:49:09,2020-03-31 3:49:09,3,1223,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-03-31,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-03 18:56:41,2020-04-03 18:56:41,3,2925,2,0,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-03,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-14 18:31:21,2020-04-14 18:31:21,3,13531,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-04-14,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-10 9:43:20,2020-04-10 9:43:20,1,8053,2,0,DOH000000000002479,0,0,0,0,0,0,1,0,0,2020-04-10,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-03-29 15:18:59,2020-03-29 15:18:59,2,516,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-03-29,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-02 5:46:01,2020-04-02 5:46:01,3,2302,2,0,DOH000000000002479,0,0,0,0,2,0,1,0,0,2020-04-02,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-03-28 9:46:57,2020-03-28 9:46:57,1,230,2,0,DOH000000000002479,0,0,0,0,0,0,2,0,0,2020-03-28,0,0,0,"DIGOS DOCTORS? HOSPITAL, INC."
2020-04-12 12:00:27,2020-04-12 12:00:27,2,10371,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-05 11:45:45,2020-04-05 11:45:45,2,3775,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-04 11:46:29,2020-04-04 11:46:29,2,3191,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-04,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-13 17:16:13,2020-04-13 17:16:13,3,12068,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-10 16:12:34,2020-04-10 16:12:34,3,8623,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-02 4:03:55,2020-04-02 4:03:55,3,2241,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-02,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-14 15:53:27,2020-04-14 15:53:27,3,13220,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-06 17:11:28,2020-04-06 17:11:28,3,4882,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-15 13:08:06,2020-04-15 13:08:06,2,14536,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-07 8:34:18,2020-04-07 8:34:18,1,5110,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-11 17:42:18,2020-04-11 17:42:18,3,9800,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-09 7:38:45,2020-04-09 7:38:45,1,6817,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-08 16:30:29,2020-04-08 16:30:29,3,6641,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,AMOROSO MEDICAL CLINIC
2020-04-03 12:05:42,2020-04-03 12:05:42,2,2624,0,0,DOH000000000002490,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,0,AMOROSO MEDICAL CLINIC
2020-03-29 9:39:21,2020-03-29 9:39:21,1,418,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-03-29,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-08 12:00:04,2020-04-08 12:00:04,2,6235,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-08,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-12 18:39:50,2020-04-12 18:39:50,3,10847,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-12,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-10 12:03:58,2020-04-10 12:03:58,2,8244,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-10,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-14 11:57:07,2020-04-14 11:57:07,2,12835,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-14,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-03-30 15:39:50,2020-03-30 15:39:50,3,816,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-03-30,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-03-31 8:06:11,2020-03-31 8:06:11,1,963,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-03-31,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-02 12:11:23,2020-04-02 12:11:23,2,2098,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-02,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-09 15:58:01,2020-04-09 15:58:01,3,7525,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-09,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-15 12:01:39,2020-04-15 12:01:39,2,14345,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-15,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-07 15:50:13,2020-04-07 15:50:13,3,5591,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-07,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-06 15:59:11,2020-04-06 15:59:11,3,4747,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-06,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-03 12:06:13,2020-04-03 12:06:13,2,2626,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-03,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-05 16:30:52,2020-04-05 16:30:52,3,4040,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-05,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-01 12:02:45,2020-04-01 12:02:45,2,1583,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-01,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-11 12:04:10,2020-04-11 12:04:10,2,9319,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-11,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-04-13 15:50:18,2020-04-13 15:50:18,3,11832,0,0,DOH000000000002495,0,0,0,0,2,0,0,0,0,2020-04-13,0,0,9,SAN CARLOS DOCTORS' HOSPITAL
2020-03-31 11:39:35,2020-03-31 11:39:35,1,1103,0,0,DOH000000000002502,0,0,0,0,0,0,0,0,0,2020-03-31,0,0,7,ZAMBOANGA DEL SUR MEDICAL CENTER
2020-04-02 11:36:46,2020-04-02 11:36:46,1,2051,0,0,DOH000000000002502,0,0,0,0,0,0,0,0,0,2020-04-02,0,0,7,ZAMBOANGA DEL SUR MEDICAL CENTER
2020-03-30 18:17:51,2020-03-30 18:17:51,3,897,0,0,DOH000000000002502,0,0,0,0,0,0,0,0,0,2020-03-30,0,0,7,ZAMBOANGA DEL SUR MEDICAL CENTER
2020-04-03 10:57:54,2020-04-03 10:57:54,1,2563,0,0,DOH000000000002502,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,7,ZAMBOANGA DEL SUR MEDICAL CENTER
2020-04-01 11:29:24,2020-04-01 11:29:24,1,1553,0,0,DOH000000000002502,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,7,ZAMBOANGA DEL SUR MEDICAL CENTER
2020-04-06 17:10:07,2020-04-06 17:10:07,3,4880,0,0,DOH000000000002505,0,0,0,0,0,0,1,0,0,2020-04-06,0,0,1,C.P. REYES HOSPITAL
2020-04-01 9:25:21,2020-04-01 9:25:21,1,1490,0,0,DOH000000000002505,0,0,0,0,0,0,2,1,0,2020-04-01,1,0,0,C.P. REYES HOSPITAL
2020-04-14 16:04:15,2020-04-14 16:04:15,3,13298,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-11 15:56:07,2020-04-11 15:56:07,3,9598,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-12 16:08:56,2020-04-12 16:08:56,3,10703,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-13 8:14:11,2020-04-13 8:14:11,1,11101,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-10 15:43:07,2020-04-10 15:43:07,3,8511,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-09 16:06:41,2020-04-09 16:06:41,3,7577,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-08 15:44:57,2020-04-08 15:44:57,3,6499,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-04-15 12:03:19,2020-04-15 12:03:19,2,14352,0,0,DOH000000000002506,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,"JAVONILLO HOSPITAL, INC."
2020-03-26 17:32:16,2020-03-26 17:32:16,3,44,0,0,DOH000000000002523,1,0,0,1,7,0,0,0,0,2020-03-26,0,5,2,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL
2020-04-02 5:06:08,2020-04-02 5:06:08,3,2290,0,0,DOH000000000002523,1,0,0,0,6,0,0,0,0,2020-04-02,0,4,2,BACOLOD OUR LADY OF MERCY SPECIALTY HOSPITAL
2020-04-04 16:21:57,2020-04-04 16:21:57,3,3427,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-04,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-14 12:11:51,2020-04-14 12:11:51,2,12900,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-01 12:16:04,2020-04-01 12:16:04,2,1599,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-08 17:30:38,2020-04-08 17:30:38,3,6700,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-07 16:12:45,2020-04-07 16:12:45,3,5666,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-10 16:07:48,2020-04-10 16:07:48,3,8603,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-05 17:37:01,2020-04-05 17:37:01,3,4098,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-11 16:45:52,2020-04-11 16:45:52,3,9729,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-12 17:22:54,2020-04-12 17:22:54,3,10800,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-15 12:07:21,2020-04-15 12:07:21,2,14377,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,ST. PAUL GENERAL HOSPITAL
2020-04-13 16:38:02,2020-04-13 16:38:02,3,12004,0,0,DOH000000000002532,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,1,ST. PAUL GENERAL HOSPITAL
