updateddate,addeddate,reportdate,icu_np_o,beds_ward_v,isolbed_o,icu_wnp_v,hfhudcode,beds_ward_o,id,reporttime,icu_np_v,mechvent_o,mechvent_v,isolbed_v,icu_wnp_o,cfname
4/7/2020 16:58,4/7/2020 16:58,4/7/2020,0,0,0,0,DOH000000000002051,0,5741,3,0,0,0,0,0,MAINIT MEDICARE COMMUNITY HOSPITAL
4/14/2020 11:57,4/14/2020 11:57,4/14/2020,0,0,0,0,DOH000000000002051,0,12839,2,0,0,0,0,0,MAINIT MEDICARE COMMUNITY HOSPITAL
4/8/2020 9:00,4/8/2020 9:00,4/8/2020,0,0,0,0,DOH000000000002051,0,6067,1,0,0,0,0,0,MAINIT MEDICARE COMMUNITY HOSPITAL
4/13/2020 15:42,4/13/2020 15:42,4/13/2020,0,0,0,0,DOH000000000002060,0,11805,3,0,0,0,2,0,TINAMBAC MUNICIPAL HOSPITAL
4/11/2020 17:11,4/11/2020 17:11,4/11/2020,0,0,0,0,DOH000000000002060,0,9771,3,0,0,0,2,0,TINAMBAC MUNICIPAL HOSPITAL
4/10/2020 16:49,4/10/2020 16:49,4/10/2020,0,0,0,0,DOH000000000002060,0,8698,3,0,0,0,2,0,TINAMBAC MUNICIPAL HOSPITAL
4/12/2020 16:03,4/12/2020 16:03,4/12/2020,0,0,0,0,DOH000000000002060,0,10673,3,0,0,0,2,0,TINAMBAC MUNICIPAL HOSPITAL
4/14/2020 10:36,4/14/2020 10:36,4/14/2020,0,0,0,0,DOH000000000002060,0,12689,2,0,0,0,2,0,TINAMBAC MUNICIPAL HOSPITAL
4/4/2020 15:06,4/4/2020 15:06,4/4/2020,0,0,0,2,DOH000000000002073,0,3336,3,0,0,1,9,0,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL
4/1/2020 12:17,4/1/2020 12:17,4/1/2020,0,0,0,0,DOH000000000002073,0,1600,2,0,0,1,9,0,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL
4/2/2020 11:59,4/2/2020 11:59,4/2/2020,0,0,0,2,DOH000000000002073,0,2078,2,0,0,1,9,0,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL
4/3/2020 12:13,4/3/2020 12:13,4/3/2020,0,0,0,2,DOH000000000002073,0,2638,2,0,0,1,9,0,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL
4/8/2020 13:33,4/8/2020 13:33,4/8/2020,0,0,0,4,DOH000000000002112,0,6401,1,0,0,0,5,0,DAVAO DEL SUR PROVINCIAL HOSPITAL
4/13/2020 9:10,4/13/2020 9:10,4/13/2020,0,0,0,4,DOH000000000002112,0,11255,1,0,0,0,6,0,DAVAO DEL SUR PROVINCIAL HOSPITAL
4/1/2020 3:44,4/1/2020 3:44,4/1/2020,0,0,0,4,DOH000000000002112,0,1700,3,0,0,0,3,0,DAVAO DEL SUR PROVINCIAL HOSPITAL
4/7/2020 10:14,4/7/2020 10:14,4/7/2020,0,0,0,0,DOH000000000002112,0,5245,1,0,0,0,0,0,DAVAO DEL SUR PROVINCIAL HOSPITAL
3/31/2020 4:26,3/31/2020 4:26,3/31/2020,0,0,0,4,DOH000000000002112,0,1270,3,0,0,0,3,0,DAVAO DEL SUR PROVINCIAL HOSPITAL
4/9/2020 7:51,4/9/2020 7:51,4/9/2020,0,0,0,2,DOH000000000002117,0,6840,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/8/2020 7:47,4/8/2020 7:47,4/8/2020,0,16,0,2,DOH000000000002117,0,5865,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/3/2020 7:46,4/3/2020 7:46,4/3/2020,0,16,0,2,DOH000000000002117,0,2365,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/4/2020 8:21,4/4/2020 8:21,4/4/2020,0,16,0,2,DOH000000000002117,0,3050,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/7/2020 7:22,4/7/2020 7:22,4/7/2020,0,16,0,2,DOH000000000002117,0,4966,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
3/31/2020 7:04,3/31/2020 7:04,3/31/2020,0,16,0,2,DOH000000000002117,0,915,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
3/29/2020 7:51,3/29/2020 7:51,3/29/2020,0,16,0,2,DOH000000000002117,0,368,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/2/2020 7:25,4/2/2020 7:25,4/2/2020,0,16,0,2,DOH000000000002117,0,1841,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/13/2020 15:04,4/13/2020 15:04,4/13/2020,0,16,0,2,DOH000000000002117,0,11749,3,0,1,4,16,1,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/12/2020 7:34,4/12/2020 7:34,4/12/2020,0,16,0,2,DOH000000000002117,0,9937,1,0,0,0,16,1,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/14/2020 7:18,4/14/2020 7:18,4/14/2020,0,16,0,2,DOH000000000002117,0,12204,1,0,1,4,16,1,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/11/2020 7:45,4/11/2020 7:45,4/11/2020,0,16,0,2,DOH000000000002117,0,8869,1,0,0,0,16,1,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/6/2020 6:05,4/6/2020 6:05,4/6/2020,0,16,0,2,DOH000000000002117,0,4134,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
3/30/2020 7:15,3/30/2020 7:15,3/30/2020,0,16,0,2,DOH000000000002117,0,580,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
3/28/2020 6:22,3/28/2020 6:22,3/28/2020,0,18,0,2,DOH000000000002117,0,172,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/1/2020 8:03,4/1/2020 8:03,4/1/2020,0,16,0,2,DOH000000000002117,0,1396,1,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/10/2020 12:49,4/10/2020 12:49,4/10/2020,0,16,0,2,DOH000000000002117,0,8358,2,0,0,0,16,1,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/5/2020 16:55,4/5/2020 16:55,4/5/2020,0,16,0,2,DOH000000000002117,0,4070,3,0,0,0,16,0,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
4/10/2020 16:03,4/10/2020 16:03,4/10/2020,0,0,0,0,DOH000000000002119,0,8577,3,0,0,1,11,0,ROXAS MEDICARE HOSPITAL
4/11/2020 15:15,4/11/2020 15:15,4/11/2020,0,0,0,0,DOH000000000002119,0,9521,3,0,0,1,11,0,ROXAS MEDICARE HOSPITAL
4/2/2020 11:42,4/2/2020 11:42,4/2/2020,0,0,0,0,DOH000000000002119,0,2055,2,0,0,0,11,0,ROXAS MEDICARE HOSPITAL
4/12/2020 15:40,4/12/2020 15:40,4/12/2020,0,0,0,0,DOH000000000002119,0,10594,3,0,0,1,11,0,ROXAS MEDICARE HOSPITAL
4/13/2020 16:40,4/13/2020 16:40,4/13/2020,0,0,0,0,DOH000000000002119,0,12010,3,0,0,1,11,0,ROXAS MEDICARE HOSPITAL
4/4/2020 15:33,4/4/2020 15:33,4/4/2020,0,0,0,0,DOH000000000002119,0,3350,3,0,0,0,11,0,ROXAS MEDICARE HOSPITAL
4/3/2020 11:34,4/3/2020 11:34,4/3/2020,0,0,0,0,DOH000000000002119,0,2583,2,0,0,0,11,0,ROXAS MEDICARE HOSPITAL
4/11/2020 7:21,4/11/2020 7:21,4/11/2020,0,0,0,0,DOH000000000002129,0,8830,1,0,0,0,3,0,CLAVERIA DISTRICT HOSPITAL
4/13/2020 5:49,4/13/2020 5:49,4/13/2020,0,0,0,0,DOH000000000002129,0,10887,1,0,0,0,3,0,CLAVERIA DISTRICT HOSPITAL
4/14/2020 6:21,4/14/2020 6:21,4/14/2020,0,0,0,0,DOH000000000002129,0,12155,1,0,0,0,3,0,CLAVERIA DISTRICT HOSPITAL
4/10/2020 13:44,4/10/2020 13:44,4/10/2020,0,0,0,0,DOH000000000002129,0,8405,2,0,0,0,3,0,CLAVERIA DISTRICT HOSPITAL
4/12/2020 5:29,4/12/2020 5:29,4/12/2020,0,0,0,0,DOH000000000002129,0,9865,1,0,0,0,3,0,CLAVERIA DISTRICT HOSPITAL
4/14/2020 12:40,4/14/2020 12:40,4/14/2020,0,0,0,0,DOH000000000002131,0,12961,2,0,0,0,0,0,DVO. ORIENTAL PROV'L. HOSP-MANAY
4/13/2020 16:04,4/13/2020 16:04,4/13/2020,0,0,0,0,DOH000000000002131,0,11902,3,0,0,0,0,0,DVO. ORIENTAL PROV'L. HOSP-MANAY
4/12/2020 15:55,4/12/2020 15:55,4/12/2020,0,0,0,0,DOH000000000002132,0,10631,3,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/10/2020 16:44,4/10/2020 16:44,4/10/2020,0,0,0,0,DOH000000000002132,0,8690,3,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/11/2020 16:48,4/11/2020 16:48,4/11/2020,0,0,0,0,DOH000000000002132,0,9731,3,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/13/2020 17:03,4/13/2020 17:03,4/13/2020,0,0,0,0,DOH000000000002132,0,12053,3,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/14/2020 7:53,4/14/2020 7:53,4/14/2020,0,0,0,0,DOH000000000002132,0,12296,1,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/9/2020 16:09,4/9/2020 16:09,4/9/2020,0,0,0,0,DOH000000000002132,0,7588,3,0,0,0,4,0,MANGATAREM DISTRICT HOSPITAL
4/10/2020 18:28,4/10/2020 18:28,4/10/2020,0,0,0,0,DOH000000000002141,0,8758,1,0,0,0,0,0,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
4/13/2020 7:49,4/13/2020 7:49,4/13/2020,0,0,0,0,DOH000000000002141,0,10998,1,0,0,0,0,0,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
4/11/2020 7:53,4/11/2020 7:53,4/11/2020,0,0,0,0,DOH000000000002141,0,8896,1,0,0,0,0,0,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
4/14/2020 7:13,4/14/2020 7:13,4/14/2020,0,0,0,0,DOH000000000002141,0,12193,1,0,0,0,0,0,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
4/12/2020 8:03,4/12/2020 8:03,4/12/2020,0,0,0,0,DOH000000000002141,0,10000,1,0,0,0,0,0,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
4/4/2020 17:02,4/4/2020 17:02,4/4/2020,0,0,0,2,DOH000000000002143,0,3482,3,0,0,0,7,2,BUTUAN MEDICAL CENTER
4/12/2020 16:35,4/12/2020 16:35,4/12/2020,0,0,0,4,DOH000000000002143,0,10762,3,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/11/2020 12:52,4/11/2020 12:52,4/11/2020,0,0,0,4,DOH000000000002143,0,9420,2,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/13/2020 8:20,4/13/2020 8:20,4/13/2020,0,0,0,4,DOH000000000002143,0,11118,1,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/8/2020 16:04,4/8/2020 16:04,4/8/2020,0,0,0,4,DOH000000000002143,0,6561,3,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/9/2020 16:37,4/9/2020 16:37,4/9/2020,0,0,0,4,DOH000000000002143,0,7665,3,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/5/2020 12:59,4/5/2020 12:59,4/5/2020,0,0,0,2,DOH000000000002143,0,3886,2,0,0,0,7,2,BUTUAN MEDICAL CENTER
4/10/2020 13:01,4/10/2020 13:01,4/10/2020,0,0,0,4,DOH000000000002143,0,8370,2,0,0,0,7,0,BUTUAN MEDICAL CENTER
4/6/2020 12:30,4/6/2020 12:30,4/6/2020,0,0,0,0,DOH000000000002151,0,4585,3,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/7/2020 14:43,4/7/2020 14:43,4/7/2020,0,0,0,0,DOH000000000002151,0,5523,3,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/10/2020 15:58,4/10/2020 15:58,4/10/2020,0,0,0,0,DOH000000000002151,0,8556,1,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/14/2020 14:40,4/14/2020 14:40,4/14/2020,0,0,0,0,DOH000000000002151,0,13111,3,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/8/2020 15:08,4/8/2020 15:08,4/8/2020,0,0,0,0,DOH000000000002151,0,6443,3,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/9/2020 15:41,4/9/2020 15:41,4/9/2020,0,0,0,0,DOH000000000002151,0,7478,3,0,0,0,0,0,"BETHEL BAPTIST HOSPITAL, INC."
4/8/2020 16:23,4/8/2020 16:23,4/8/2020,0,0,0,0,DOH000000000002154,0,6627,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/13/2020 15:35,4/13/2020 15:35,4/13/2020,0,0,0,0,DOH000000000002154,0,11791,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/11/2020 14:51,4/11/2020 14:51,4/11/2020,0,0,0,0,DOH000000000002154,0,9508,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/12/2020 15:44,4/12/2020 15:44,4/12/2020,0,0,0,0,DOH000000000002154,0,10604,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/9/2020 16:02,4/9/2020 16:02,4/9/2020,0,0,0,0,DOH000000000002154,0,7547,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/10/2020 15:28,4/10/2020 15:28,4/10/2020,0,0,0,0,DOH000000000002154,0,8473,3,0,0,0,0,0,LORETO MUNICIPAL HOSPITAL
4/14/2020 8:16,4/14/2020 8:16,4/14/2020,0,0,0,0,DOH000000000002156,0,12426,1,0,0,0,0,0,"MALTA MEDICAL CENTER, INC."
4/13/2020 15:52,4/13/2020 15:52,4/13/2020,0,0,0,0,DOH000000000002156,0,11849,3,0,0,0,0,0,"MALTA MEDICAL CENTER, INC."
4/12/2020 7:57,4/12/2020 7:57,4/12/2020,0,0,0,0,DOH000000000002159,0,9982,1,0,0,0,1,0,MANITO MUNICIPAL HOSPITAL
4/14/2020 8:11,4/14/2020 8:11,4/14/2020,0,0,0,0,DOH000000000002159,0,12407,1,0,0,0,1,0,MANITO MUNICIPAL HOSPITAL
4/11/2020 10:29,4/11/2020 10:29,4/11/2020,0,0,0,0,DOH000000000002159,0,9173,1,0,0,0,1,0,MANITO MUNICIPAL HOSPITAL
4/13/2020 7:56,4/13/2020 7:56,4/13/2020,0,0,0,0,DOH000000000002159,0,11014,1,0,0,0,1,0,MANITO MUNICIPAL HOSPITAL
4/11/2020 10:33,4/11/2020 10:33,4/11/2020,0,0,0,0,DOH000000000002163,0,9180,1,0,0,0,0,0,PANTALEON G. GOTLADERA MEMORIAL HOSPITAL
4/13/2020 8:14,4/13/2020 8:14,4/13/2020,0,0,0,0,DOH000000000002163,0,11103,1,0,0,0,0,0,PANTALEON G. GOTLADERA MEMORIAL HOSPITAL
4/10/2020 16:07,4/10/2020 16:07,4/10/2020,0,0,0,0,DOH000000000002163,0,8604,3,0,0,0,0,0,PANTALEON G. GOTLADERA MEMORIAL HOSPITAL
4/14/2020 7:15,4/14/2020 7:15,4/14/2020,0,0,0,0,DOH000000000002163,0,12195,1,0,0,0,0,0,PANTALEON G. GOTLADERA MEMORIAL HOSPITAL
4/12/2020 7:02,4/12/2020 7:02,4/12/2020,0,0,0,0,DOH000000000002163,0,9886,1,0,0,0,0,0,PANTALEON G. GOTLADERA MEMORIAL HOSPITAL
4/12/2020 15:53,4/12/2020 15:53,4/12/2020,0,3,0,0,DOH000000000002164,0,10628,3,0,0,3,3,0,GAMBALAN HOSPITAL
4/13/2020 11:34,4/13/2020 11:34,4/13/2020,0,3,0,0,DOH000000000002164,0,11417,2,0,0,3,3,0,GAMBALAN HOSPITAL
4/10/2020 18:01,4/10/2020 18:01,4/10/2020,0,0,0,0,DOH000000000002164,0,8752,3,0,0,3,0,0,GAMBALAN HOSPITAL
4/11/2020 16:19,4/11/2020 16:19,4/11/2020,0,3,0,0,DOH000000000002164,0,9678,3,0,0,3,3,0,GAMBALAN HOSPITAL
4/9/2020 16:02,4/9/2020 16:02,4/9/2020,0,0,0,3,DOH000000000002165,0,7553,3,0,0,3,0,0,AMAI PAKPAK MEDICAL CENTER
3/28/2020 8:55,3/28/2020 8:55,3/28/2020,0,2,0,1,DOH000000000002185,0,217,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/8/2020 8:15,4/8/2020 8:15,4/8/2020,0,2,0,1,DOH000000000002185,0,5962,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/14/2020 9:45,4/14/2020 9:45,4/14/2020,0,3,0,1,DOH000000000002185,0,12648,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/13/2020 9:42,4/13/2020 9:42,4/13/2020,0,2,0,1,DOH000000000002185,0,11303,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/1/2020 9:55,4/1/2020 9:55,4/1/2020,0,2,0,1,DOH000000000002185,0,1511,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
3/29/2020 7:55,3/29/2020 7:55,3/29/2020,0,2,0,1,DOH000000000002185,0,371,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/3/2020 8:39,4/3/2020 8:39,4/3/2020,0,2,0,1,DOH000000000002185,0,2456,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
3/31/2020 8:44,3/31/2020 8:44,3/31/2020,0,2,0,1,DOH000000000002185,0,1010,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/2/2020 9:25,4/2/2020 9:25,4/2/2020,0,2,0,1,DOH000000000002185,0,1991,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
3/27/2020 10:24,3/27/2020 10:24,3/27/2020,0,2,0,1,DOH000000000002185,0,90,1,0,0,0,5,0,"STA. TERESITA HOSPITAL, INC."
3/30/2020 9:40,3/30/2020 9:40,3/30/2020,0,2,0,1,DOH000000000002185,0,685,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/6/2020 22:19,4/6/2020 22:19,4/6/2020,0,2,0,1,DOH000000000002185,0,4939,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/9/2020 9:48,4/9/2020 9:48,4/9/2020,0,2,0,1,DOH000000000002185,0,7089,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/7/2020 9:12,4/7/2020 9:12,4/7/2020,0,2,0,1,DOH000000000002185,0,5178,1,0,0,1,5,0,"STA. TERESITA HOSPITAL, INC."
4/14/2020 11:51,4/14/2020 11:51,4/14/2020,0,0,0,0,DOH000000000002191,0,12816,2,0,0,0,0,0,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL
4/13/2020 15:48,4/13/2020 15:48,4/13/2020,0,0,0,0,DOH000000000002191,0,11826,3,0,0,0,0,0,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL
4/14/2020 12:16,4/14/2020 12:16,4/14/2020,0,0,0,0,DOH000000000002255,0,12911,2,0,0,0,0,0,AGOO MEDICAL CLINIC
4/14/2020 10:53,4/14/2020 10:53,4/14/2020,0,0,0,0,DOH000000000002260,0,12704,1,0,0,0,0,0,DR. ERLINDA B. ESTANISLAO MEMORIAL HOSPITAL
4/13/2020 14:59,4/13/2020 14:59,4/13/2020,0,0,0,0,DOH000000000002260,0,11743,2,0,0,0,0,0,DR. ERLINDA B. ESTANISLAO MEMORIAL HOSPITAL
4/14/2020 10:03,4/14/2020 10:03,4/14/2020,0,0,0,0,DOH000000000002321,0,12668,1,0,0,0,1,0,CORROMPIDO SPECIALTY HOSPITAL
4/2/2020 12:18,4/2/2020 12:18,4/2/2020,0,0,0,0,DOH000000000002332,0,2110,2,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/5/2020 16:49,4/5/2020 16:49,4/5/2020,0,0,0,0,DOH000000000002332,0,4064,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/14/2020 14:43,4/14/2020 14:43,4/14/2020,0,0,0,0,DOH000000000002332,0,13114,2,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/7/2020 16:08,4/7/2020 16:08,4/7/2020,0,0,0,0,DOH000000000002332,0,5643,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/1/2020 12:06,4/1/2020 12:06,4/1/2020,0,0,0,0,DOH000000000002332,0,1588,2,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/12/2020 16:05,4/12/2020 16:05,4/12/2020,0,0,0,0,DOH000000000002332,0,10689,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/6/2020 16:08,4/6/2020 16:08,4/6/2020,0,0,0,0,DOH000000000002332,0,4790,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/13/2020 16:05,4/13/2020 16:05,4/13/2020,0,0,0,0,DOH000000000002332,0,11909,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/11/2020 18:19,4/11/2020 18:19,4/11/2020,0,0,0,0,DOH000000000002332,0,9821,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
3/31/2020 12:05,3/31/2020 12:05,3/31/2020,0,0,0,0,DOH000000000002332,0,1129,2,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/9/2020 16:07,4/9/2020 16:07,4/9/2020,0,0,0,0,DOH000000000002332,0,7578,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/8/2020 16:21,4/8/2020 16:21,4/8/2020,0,0,0,0,DOH000000000002332,0,6624,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/10/2020 16:08,4/10/2020 16:08,4/10/2020,0,0,0,0,DOH000000000002332,0,8608,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/4/2020 16:33,4/4/2020 16:33,4/4/2020,0,0,0,0,DOH000000000002332,0,3451,3,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/3/2020 11:24,4/3/2020 11:24,4/3/2020,0,0,0,0,DOH000000000002332,0,2575,1,0,0,0,1,0,DE LOS REYES MEDICAL CLINIC
4/14/2020 13:40,4/14/2020 13:40,4/14/2020,0,0,0,0,DOH000000000002337,0,13055,2,0,0,0,0,0,"SOUTH DAVAO MED. SPECILAISTS HOSPITAL, INC."
4/14/2020 14:07,4/14/2020 14:07,4/14/2020,0,0,0,0,DOH000000000002355,0,13089,2,0,0,0,0,0,"BORBON GENERAL HOSPITAL, INC."
4/13/2020 16:36,4/13/2020 16:36,4/13/2020,0,0,0,0,DOH000000000002355,0,12001,3,0,0,0,0,0,"BORBON GENERAL HOSPITAL, INC."
4/12/2020 19:50,4/12/2020 19:50,4/12/2020,0,0,0,0,DOH000000000002406,0,10865,1,0,0,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
4/14/2020 9:14,4/14/2020 9:14,4/14/2020,0,0,0,0,DOH000000000002406,0,12604,1,0,0,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
4/13/2020 8:37,4/13/2020 8:37,4/13/2020,0,0,0,0,DOH000000000002406,0,11173,1,0,0,0,0,0,DR. A.P ZANTUA MEMORIAL HOSPITAL
4/7/2020 16:37,4/7/2020 16:37,4/7/2020,0,2,0,0,DOH000000000002421,0,5711,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/3/2020 16:37,4/3/2020 16:37,4/3/2020,0,2,0,0,DOH000000000002421,0,2870,2,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/8/2020 15:16,4/8/2020 15:16,4/8/2020,0,2,0,0,DOH000000000002421,0,6450,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/10/2020 16:47,4/10/2020 16:47,4/10/2020,0,1,0,0,DOH000000000002421,1,8697,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/9/2020 17:03,4/9/2020 17:03,4/9/2020,0,2,0,0,DOH000000000002421,0,7685,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/13/2020 15:32,4/13/2020 15:32,4/13/2020,0,1,0,0,DOH000000000002421,1,11788,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/6/2020 16:10,4/6/2020 16:10,4/6/2020,0,2,0,0,DOH000000000002421,0,4801,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/4/2020 16:09,4/4/2020 16:09,4/4/2020,0,2,0,0,DOH000000000002421,0,3399,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/12/2020 15:59,4/12/2020 15:59,4/12/2020,0,1,0,0,DOH000000000002421,1,10648,3,0,0,0,4,4,BISLIG DISTRICT HOSPITAL
4/5/2020 16:27,4/5/2020 16:27,4/5/2020,0,0,0,0,DOH000000000002421,0,4037,3,0,0,0,2,0,BISLIG DISTRICT HOSPITAL
4/14/2020 11:35,4/14/2020 11:35,4/14/2020,0,1,0,0,DOH000000000002421,1,12760,2,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/11/2020 15:43,4/11/2020 15:43,4/11/2020,0,1,0,0,DOH000000000002421,1,9569,3,0,0,0,4,0,BISLIG DISTRICT HOSPITAL
4/14/2020 11:43,4/14/2020 11:43,4/14/2020,0,0,0,0,DOH000000000002452,0,12781,2,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/12/2020 15:31,4/12/2020 15:31,4/12/2020,0,0,0,0,DOH000000000002452,0,10578,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/2/2020 8:21,4/2/2020 8:21,4/2/2020,0,0,0,0,DOH000000000002452,0,1916,1,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/5/2020 16:27,4/5/2020 16:27,4/5/2020,0,0,0,0,DOH000000000002452,0,4035,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/9/2020 16:13,4/9/2020 16:13,4/9/2020,0,0,0,0,DOH000000000002452,0,7607,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/11/2020 15:49,4/11/2020 15:49,4/11/2020,0,0,0,0,DOH000000000002452,0,9584,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/6/2020 16:10,4/6/2020 16:10,4/6/2020,0,0,0,0,DOH000000000002452,0,4798,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/8/2020 15:31,4/8/2020 15:31,4/8/2020,0,0,0,0,DOH000000000002452,0,6464,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/10/2020 15:51,4/10/2020 15:51,4/10/2020,0,0,0,0,DOH000000000002452,0,8532,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
4/13/2020 15:22,4/13/2020 15:22,4/13/2020,0,0,0,0,DOH000000000002452,0,11776,3,0,0,0,0,0,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL
